statenum,casenum,vnumber,pnumber,atmcond,acctime,dayofweek,holiday,numfatal,speeding,age,alcres,drugres3,sex,vfatcount,commlic,dricondatcrashtime,malcohol,dridistract,drivisobs
34,517,1,2,2,1742,1,9,1,0,47,996,0,2,0,0,0,0,0,0
35,271,5,1,4,1647,7,9,2,1,47,996,0,1,0,6,0,0,92,0
48,3088,1,1,10,940,7,9,1,0,47,996,0,1,1,6,2,0,92,0
48,3124,1,2,10,1904,7,9,1,0,47,996,0,2,0,0,0,0,0,0
55,510,1,1,1,204,6,9,1,1,47,164,0,1,1,0,9,1,93,0
6,2850,3,1,1,1132,7,9,1,0,46,996,0,2,0,0,0,0,0,0
12,2582,2,2,1,1935,5,9,1,0,46,996,0,2,0,0,0,0,0,0
17,941,1,1,99,2305,1,9,2,0,46,216,0,1,2,99,9,1,0,0
21,676,1,1,10,1614,7,9,1,1,46,139,0,1,1,0,0,1,0,0
22,643,1,1,8,617,7,9,1,0,46,0,0,2,1,0,99,0,99,99
24,439,1,1,1,1906,7,9,1,0,46,996,0,1,0,0,0,0,0,0
37,1246,2,1,10,1248,7,9,1,0,46,996,0,1,1,0,0,0,0,0
48,3164,1,4,2,515,1,9,1,0,46,996,0,1,1,0,0,0,0,0
48,3164,1,8,2,515,1,9,1,0,46,996,0,1,1,0,0,0,0,0
12,2599,1,1,1,1730,7,9,3,0,45,0,0,1,3,0,99,0,99,0
12,2619,1,1,10,714,1,9,1,0,45,995,0,2,0,0,0,0,0,0
22,658,2,2,10,1845,6,9,1,0,45,996,0,2,0,0,0,1,0,0
27,375,1,1,4,1505,7,9,4,1,45,0,0,1,4,0,99,0,96,0
34,506,2,1,10,707,6,9,1,0,45,996,0,1,0,6,0,0,0,0
37,1266,1,1,1,1928,1,9,1,1,45,50,0,1,0,0,0,1,0,2
6,2277,1,1,1,1520,1,9,1,1,44,20,0,1,1,0,9,1,96,0
6,2850,4,1,1,1132,7,9,1,0,44,996,0,2,0,0,0,0,0,0
12,2599,1,4,1,1730,7,9,3,0,44,995,0,1,3,0,99,0,99,0
12,2602,2,1,1,2220,1,9,1,1,44,995,0,1,0,0,0,0,0,0
12,2606,2,3,10,1832,7,9,1,1,44,996,0,2,0,0,0,0,0,0
32,277,3,1,1,1605,1,9,1,0,44,996,0,2,0,0,0,0,0,0
34,517,1,1,2,1742,1,9,1,0,44,996,0,1,0,0,0,0,0,0
35,271,1,1,4,1647,7,9,2,1,44,996,0,1,0,6,0,0,0,0
41,366,1,1,10,1857,6,9,1,1,44,0,0,1,1,0,99,0,96,0
45,896,1,3,10,1249,6,9,1,0,44,996,0,1,0,0,0,0,0,0
45,902,1,1,10,1453,1,9,1,1,44,0,300,2,1,5,9,0,0,0
47,866,1,5,2,155,7,9,3,1,44,996,0,1,3,0,9,1,99,0
47,883,1,2,5,619,1,9,1,0,44,0,0,1,1,6,0,0,0,0
51,705,2,5,1,2314,5,9,1,1,44,996,0,2,1,0,0,0,0,0
6,3053,1,1,1,1742,7,9,1,1,43,996,0,1,0,0,0,0,96,0
12,2536,1,1,1,1905,5,9,1,0,43,150,0,1,1,0,99,1,99,0
12,2583,1,1,10,735,6,9,1,0,43,6,0,2,1,0,99,1,93,0
12,2613,1,1,1,1958,5,9,1,0,43,0,0,2,0,0,0,0,0,0
12,2624,2,1,1,27,1,9,1,0,43,995,0,1,1,0,0,0,0,0
12,2658,2,1,1,1446,6,9,1,0,43,20,996,1,1,0,99,1,99,0
48,3125,2,1,2,1509,1,9,2,1,43,996,0,2,0,0,0,0,0,0
48,3164,1,3,2,515,1,9,1,0,43,996,0,1,1,0,0,0,0,0
12,2582,2,1,1,1935,5,9,1,0,42,996,0,1,0,0,0,0,0,0
12,2702,1,1,1,240,6,9,1,0,42,170,0,2,1,0,99,1,99,0
12,2781,1,1,1,1951,5,9,1,0,42,996,0,2,0,0,0,0,0,0
17,947,2,2,1,2250,6,9,1,1,42,0,0,2,1,0,0,0,0,0
37,1190,1,2,1,1913,7,9,1,0,42,996,0,1,0,0,0,0,96,0
45,909,1,1,5,2220,6,9,1,0,42,996,0,1,0,5,0,0,17,0
53,510,1,2,10,2328,7,9,1,1,42,996,0,1,1,0,0,0,93,0
53,510,1,3,10,2328,7,9,1,1,42,0,0,2,1,0,0,0,93,0
55,510,1,2,1,204,6,9,1,1,42,237,0,1,1,0,9,1,93,0
6,2646,2,1,1,1435,6,9,1,0,41,1,0,1,1,0,99,1,99,0
12,2631,2,1,1,2240,5,9,1,0,41,996,0,1,0,0,0,0,0,0
17,883,1,1,1,610,6,9,1,0,41,999,0,1,0,0,0,0,0,0
18,762,1,3,1,116,6,9,1,0,41,996,0,1,1,0,0,0,0,0
39,1003,1,5,2,1752,7,9,1,0,41,996,0,2,0,0,0,0,0,0
45,897,1,1,1,1820,6,9,2,1,41,285,0,1,2,0,0,1,0,0
49,260,2,1,1,1728,7,9,1,0,41,996,0,1,0,0,0,0,0,0
1,784,1,2,2,200,6,9,3,1,40,996,0,2,3,0,9,1,0,1
6,2259,1,1,1,114,1,9,2,1,40,160,0,2,2,0,99,1,93,0
8,502,1,2,1,1509,7,9,1,1,40,996,0,2,0,99,0,0,96,0
9,182,1,1,1,1425,6,9,1,0,40,999,0,1,1,0,99,0,96,0
12,2660,2,3,1,1906,1,9,1,0,40,996,0,1,1,0,9,1,0,0
13,1310,1,1,10,2210,6,9,1,0,40,0,0,2,1,0,99,0,99,0
13,1317,1,1,5,1922,1,9,1,0,40,258,0,1,1,0,0,1,99,1
24,446,1,1,10,820,1,9,1,1,40,996,0,1,1,0,0,0,99,0
27,375,1,4,4,1505,7,9,4,1,40,995,0,2,4,0,99,0,96,0
37,1190,1,1,1,1913,7,9,1,0,40,996,0,2,0,0,0,0,96,0
45,896,1,4,10,1249,6,9,1,0,40,996,0,2,0,0,0,0,0,0
45,909,1,2,5,2220,6,9,1,0,40,996,0,1,0,5,0,0,17,0
48,3124,1,1,10,1904,7,9,1,0,40,996,0,1,0,0,0,0,0,0
48,3164,1,1,2,515,1,9,1,0,40,996,0,1,1,0,0,0,0,0
53,510,1,1,10,2328,7,9,1,1,40,996,0,2,1,0,0,0,93,0
53,511,2,1,1,345,7,9,1,1,40,996,0,1,0,6,0,0,0,0
6,2766,1,1,10,1715,1,9,1,0,39,997,0,2,0,0,99,0,0,0
18,762,1,2,1,116,6,9,1,0,39,996,0,1,1,0,0,0,0,0
40,568,1,1,10,1806,5,9,1,0,39,0,0,1,1,0,99,0,99,0
47,883,1,1,5,619,1,9,1,0,39,0,0,1,1,6,0,0,0,0
48,3160,3,1,1,1742,6,9,1,0,39,996,0,1,1,6,0,0,0,0
51,672,2,1,1,1224,7,9,1,0,39,996,0,1,0,0,0,0,0,0
6,2283,2,1,1,1707,1,9,1,0,38,0,0,1,1,6,0,0,0,0
6,2579,1,1,1,1736,7,9,1,1,38,0,0,1,1,0,9,0,99,0
6,2646,1,3,1,1435,6,9,1,0,38,996,0,2,0,0,0,0,96,0
12,2625,1,2,1,128,2,9,1,0,38,996,0,2,0,0,0,0,0,0
13,1311,1,1,1,2135,6,9,1,0,38,130,0,1,1,0,0,1,0,0
32,277,1,1,1,1605,1,9,1,0,38,19,0,1,1,6,99,1,99,0
34,527,1,1,10,1959,5,9,1,0,38,996,0,1,1,0,0,0,0,0
48,3028,1,2,1,426,6,9,1,0,38,996,0,1,1,0,0,1,0,0
48,3082,2,1,1,1131,6,9,1,0,38,996,0,1,1,0,0,0,0,0
48,3086,1,1,1,1521,6,9,3,0,38,996,0,1,3,0,0,0,0,0
48,3193,1,1,1,2226,7,9,1,1,38,996,0,2,1,0,0,0,0,0
6,2085,1,2,1,2011,6,9,1,0,37,996,0,1,0,6,0,0,0,0
6,2885,1,1,1,1057,6,9,1,0,37,60,0,1,1,99,99,1,0,0
6,3053,1,2,1,1742,7,9,1,1,37,996,0,2,0,0,0,0,96,0
12,2576,2,2,1,1001,7,9,1,0,37,996,0,2,0,0,0,0,0,0
17,972,1,1,2,1936,7,9,5,0,37,996,0,2,5,0,99,0,0,99
18,784,2,1,1,130,6,9,2,0,37,996,0,1,0,0,0,0,0,0
21,663,1,3,10,1149,6,9,1,1,37,996,0,2,1,0,1,0,0,0
22,659,2,1,1,545,7,9,1,0,37,0,0,2,1,0,0,0,99,99
45,900,2,1,1,2045,7,9,1,1,37,996,0,1,0,0,0,0,0,0
1,685,1,1,1,710,7,9,1,1,36,996,0,1,1,0,0,0,99,0
6,2850,2,1,1,1132,7,9,1,0,36,996,0,2,0,0,0,0,0,0
10,84,2,2,2,131,6,9,1,0,36,997,0,1,1,1,98,1,99,1
12,2580,1,3,1,1933,1,9,1,0,36,996,0,1,0,0,0,0,0,0
12,2606,1,1,10,1832,7,9,1,1,36,210,0,1,1,0,99,1,99,0
12,2625,1,1,1,128,2,9,1,0,36,996,0,1,0,0,0,0,0,0
13,1335,1,1,2,2111,5,9,1,1,36,996,0,1,1,0,0,0,0,0
29,773,2,2,1,458,6,9,2,0,36,996,0,1,1,0,98,0,0,0
32,277,2,1,1,1605,1,9,1,0,36,996,0,2,0,0,0,0,0,0
39,1003,3,2,2,1752,7,9,1,0,36,996,0,1,0,0,0,0,0,0
48,3033,1,1,10,20,1,9,1,1,36,158,0,2,1,0,9,1,0,0
48,3160,1,1,1,1742,6,9,1,0,36,996,0,2,0,6,0,0,0,0
48,3164,1,2,2,515,1,9,1,0,36,996,0,1,1,0,0,0,0,0
54,241,1,1,2,2119,7,9,1,1,36,180,0,1,1,0,9,1,0,0
9,120,1,1,1,356,7,9,1,1,35,272,0,1,1,0,99,1,99,0
12,2538,1,1,1,30,7,9,1,0,35,260,0,1,1,0,99,1,0,0
12,2580,1,1,1,1933,1,9,1,0,35,996,0,1,0,0,0,0,0,0
17,947,2,1,1,2250,6,9,1,1,35,996,0,1,1,0,0,0,0,0
29,773,2,3,1,458,6,9,2,0,35,996,0,2,1,0,98,0,0,0
40,568,2,1,10,1806,5,9,1,0,35,0,0,2,0,0,0,0,0,0
42,781,1,1,1,2030,6,9,1,1,35,0,0,1,1,0,"02, 09",0,0,0
48,3122,1,1,1,1412,7,9,1,0,35,996,0,2,1,0,0,0,0,0
48,3125,1,1,2,1509,1,9,2,1,35,0,0,1,0,0,9,0,0,0
4,831,2,1,1,1844,7,9,1,0,34,996,0,1,0,0,0,0,0,0
6,2695,1,3,1,605,1,9,2,0,34,996,0,2,2,99,9,1,0,0
12,2578,1,1,10,540,1,9,1,0,34,80,0,1,1,0,99,1,99,0
12,2580,1,2,1,1933,1,9,1,0,34,996,0,2,0,0,0,0,0,0
12,2601,2,1,10,2030,1,9,1,0,34,996,0,1,0,0,0,0,0,0
12,2660,1,1,1,1906,1,9,1,0,34,996,0,1,0,0,0,1,0,0
22,628,1,2,2,2304,5,9,1,1,34,995,0,2,1,0,99,0,0,0
37,1283,1,1,1,1922,6,9,1,0,34,996,0,2,1,6,2,0,93,0
48,3194,2,1,10,2248,7,9,1,0,34,996,0,1,0,0,0,0,0,0
51,706,2,1,1,2118,7,9,1,1,34,996,0,2,0,0,0,0,96,0
1,784,1,1,2,200,6,9,3,1,33,0,0,1,3,0,9,1,0,1
6,2085,1,1,1,2011,6,9,1,0,33,996,0,2,0,6,0,0,0,0
6,2806,1,1,1,501,2,9,1,0,33,996,0,1,0,0,0,0,0,0
6,3001,1,1,1,2045,1,9,1,1,33,1,0,1,1,0,99,1,0,0
10,84,2,1,2,131,6,9,1,0,33,41,0,1,1,1,98,1,99,1
12,2576,2,1,1,1001,7,9,1,0,33,996,0,2,0,0,0,0,0,0
13,1311,1,2,1,2135,6,9,1,0,33,996,0,1,1,0,0,1,0,0
13,1318,1,1,10,236,1,9,1,0,33,996,0,1,0,0,0,0,0,0
13,1318,1,2,10,236,1,9,1,0,33,996,0,2,0,0,0,0,0,0
17,936,1,2,1,1920,7,9,1,1,33,249,0,1,1,0,9,1,0,99
22,628,1,1,2,2304,5,9,1,1,33,0,0,1,1,0,99,0,0,0
39,1034,1,2,10,255,6,9,1,1,33,86,0,1,1,0,0,0,0,0
42,620,1,1,1,1711,6,9,1,0,33,997,0,1,0,0,0,0,0,0
48,3030,1,1,10,350,7,9,1,0,33,239,0,1,1,0,0,1,0,0
48,3082,2,3,1,1131,6,9,1,0,33,996,0,2,1,0,0,0,0,0
48,3159,1,1,10,353,6,9,1,0,33,996,0,1,1,0,2,0,0,0
48,3164,1,5,2,515,1,9,1,0,33,996,0,1,1,0,0,0,0,0
48,3164,1,6,2,515,1,9,1,0,33,996,0,1,1,0,0,0,0,0
12,2662,1,1,1,445,1,9,1,0,32,995,0,1,0,0,0,0,0,0
13,1313,1,1,1,2055,7,9,1,0,32,996,0,1,1,6,0,0,0,0
13,1314,1,1,1,1700,7,9,1,0,32,997,0,1,1,0,9,1,99,0
13,1335,1,4,2,2111,5,9,1,1,32,996,0,2,1,0,0,0,0,0
18,789,2,2,10,1808,1,9,1,0,32,996,0,2,0,6,0,0,0,0
22,659,1,1,1,545,7,9,1,0,32,140,0,1,0,0,9,1,0,0
26,908,2,1,1,1751,1,9,1,0,32,996,0,1,1,0,99,0,0,0
29,802,1,1,8,233,6,9,1,1,32,154,0,1,1,0,98,1,0,0
32,271,1,1,10,500,2,9,1,1,32,246,0,2,1,0,9,1,0,0
39,1034,1,1,10,255,6,9,1,1,32,0,0,1,1,0,0,0,0,0
39,1035,2,1,2,330,1,9,1,0,32,996,0,2,0,0,0,0,0,0
40,572,1,1,2,240,1,9,1,0,32,300,0,1,1,0,99,1,99,0
42,533,1,1,1,539,2,9,1,0,32,996,0,1,0,0,0,0,0,0
42,781,3,1,1,2030,6,9,1,1,32,996,0,2,0,0,0,0,0,0
45,903,1,2,5,435,2,9,1,0,32,996,0,1,1,0,0,0,0,0
45,903,1,3,5,435,2,9,1,0,32,11,605,1,1,0,0,0,0,0
47,866,1,3,2,155,7,9,3,1,32,996,0,2,3,0,9,1,99,0
51,705,1,1,1,2314,5,9,1,1,32,996,0,1,0,0,9,1,0,0
4,777,1,1,1,2337,5,9,1,0,31,156,0,1,0,0,9,1,1,0
6,2593,1,1,1,2326,7,9,1,0,31,998,0,1,1,0,9,1,99,0
6,2885,1,2,1,1057,6,9,1,0,31,996,0,2,1,99,99,1,0,0
9,182,2,2,1,1425,6,9,1,0,31,996,0,1,0,0,99,0,96,0
12,2598,2,3,1,1646,6,9,1,0,31,996,0,2,0,0,0,0,0,0
13,1319,1,1,10,144,2,9,1,0,31,0,0,1,1,6,99,0,0,0
17,972,1,2,2,1936,7,9,5,0,31,996,0,1,5,0,99,0,0,99
18,784,2,2,1,130,6,9,2,0,31,996,0,1,0,0,0,0,0,0
32,293,1,1,1,2321,7,9,2,1,31,210,0,1,2,0,9,1,0,0
34,527,1,2,10,1959,5,9,1,0,31,996,0,2,1,0,0,0,0,0
37,1164,1,1,5,2106,6,9,1,1,31,0,0,2,1,0,9,1,96,0
48,3089,1,1,2,2305,7,9,1,0,31,996,0,2,0,0,0,0,0,0
48,3090,3,1,10,1814,7,9,1,1,31,996,0,1,0,0,0,0,0,0
6,2283,1,1,1,1707,1,9,1,0,30,996,0,1,0,0,0,0,1,0
12,2572,1,1,1,2034,5,9,1,0,30,996,0,2,0,0,0,0,99,0
12,2574,1,1,1,2105,6,9,1,0,30,210,0,1,1,0,9,1,0,0
12,2602,1,1,1,2220,1,9,1,1,30,995,0,1,1,0,99,0,99,0
17,936,1,1,1,1920,7,9,1,1,30,163,996,2,1,0,9,1,0,99
22,659,1,2,1,545,7,9,1,0,30,996,0,2,0,0,9,1,0,0
26,864,1,1,2,1645,7,9,1,0,30,0,0,1,0,0,0,0,0,0
34,527,2,1,10,1959,5,9,1,0,30,996,0,1,0,0,0,0,99,0
45,897,1,3,1,1820,6,9,2,1,30,996,0,1,2,0,0,1,0,0
48,3090,1,1,10,1814,7,9,1,1,30,0,0,1,0,0,9,0,0,0
5,479,1,1,2,1307,1,9,1,1,29,0,0,1,1,0,99,0,19,0
6,2347,1,1,10,2140,5,9,1,0,29,0,0,1,1,0,9,1,0,0
6,2695,1,4,1,605,1,9,2,0,29,996,0,2,2,99,9,1,0,0
6,2768,1,1,1,155,2,9,2,1,29,190,0,1,1,0,99,1,99,0
9,181,1,1,2,130,6,9,1,0,29,12,0,1,1,0,98,1,0,0
12,2631,2,2,1,2240,5,9,1,0,29,996,0,1,0,0,0,0,0,0
15,84,2,1,1,13,1,9,1,1,29,996,0,2,0,0,98,0,0,0
24,458,1,1,10,1745,1,9,1,0,29,150,0,1,1,0,99,1,0,0
34,532,1,1,10,109,6,9,1,0,29,205,0,1,1,0,99,1,99,0
37,1266,1,2,1,1928,1,9,1,1,29,996,0,1,0,0,0,1,0,2
40,556,1,2,10,228,7,9,1,1,29,996,0,1,1,0,9,1,99,0
41,366,1,2,10,1857,6,9,1,1,29,996,0,2,1,0,99,0,96,0
42,612,1,1,2,222,1,9,1,0,29,996,0,1,0,0,99,1,0,0
45,899,1,1,10,955,7,9,1,1,29,0,0,1,1,0,0,1,0,0
45,900,1,1,1,2045,7,9,1,1,29,180,0,1,1,0,0,1,0,0
48,3028,1,1,1,426,6,9,1,0,29,996,0,1,1,0,0,1,0,0
48,3029,1,2,1,121,6,9,1,0,29,996,0,1,1,0,0,0,0,0
48,3155,1,1,1,636,7,9,1,1,29,996,0,2,1,0,0,0,92,0
48,3164,1,10,2,515,1,9,1,0,29,996,0,1,1,0,0,0,0,0
51,663,2,1,2,1948,6,9,1,0,29,996,0,2,0,0,0,0,0,0
51,683,1,1,1,1441,1,9,1,0,29,996,0,1,1,0,99,0,0,0
1,766,1,1,1,2000,6,9,1,0,28,996,0,2,0,0,99,0,0,0
6,2792,1,1,1,1915,6,9,1,0,28,51,0,1,0,0,99,1,0,0
13,1307,2,1,2,5,6,9,1,0,28,996,0,1,0,0,99,0,0,0
19,280,1,1,5,1051,6,9,1,0,28,0,0,1,1,0,0,0,0,0
29,773,1,1,1,458,6,9,2,0,28,251,0,1,1,0,98,1,0,0
37,1246,1,1,10,1248,7,9,1,0,28,996,0,1,0,0,0,0,0,0
47,866,1,2,2,155,7,9,3,1,28,996,0,1,3,0,9,1,99,0
47,878,1,1,2,855,6,9,1,0,28,0,376,1,1,0,99,1,0,0
48,3029,1,1,1,121,6,9,1,0,28,996,0,2,1,0,0,0,0,0
1,777,1,1,2,1730,7,9,3,1,27,996,0,1,0,0,99,0,0,0
6,2534,1,1,1,2230,1,9,1,0,27,90,0,2,0,0,9,1,0,0
6,2592,1,1,1,1721,1,9,1,0,27,996,0,1,0,0,0,0,0,0
6,2690,1,1,10,2130,5,9,1,0,27,996,0,2,0,0,0,0,0,0
6,2772,1,1,1,515,7,9,1,0,27,0,0,1,0,0,0,0,0,0
9,181,2,1,2,130,6,9,1,0,27,996,0,1,0,0,0,0,0,0
9,182,2,1,1,1425,6,9,1,0,27,999,0,1,0,0,99,0,96,0
12,2572,1,2,1,2034,5,9,1,0,27,996,0,1,0,0,0,0,99,0
24,438,1,1,2,1957,7,9,1,0,27,190,0,1,1,0,0,1,99,0
26,864,1,2,2,1645,7,9,1,0,27,996,0,2,0,0,0,0,0,0
32,293,1,2,1,2321,7,9,2,1,27,200,0,1,2,0,9,1,0,0
39,993,1,1,10,705,6,9,1,0,27,190,0,1,1,0,9,1,0,0
53,510,2,1,10,2328,7,9,1,1,27,996,0,1,0,6,0,0,0,0
4,800,2,1,1,206,7,9,3,0,26,0,0,1,3,0,0,0,3,0
4,831,2,2,1,1844,7,9,1,0,26,996,0,2,0,0,0,0,0,0
6,2085,2,1,1,2011,6,9,1,0,26,996,0,1,0,0,0,0,0,0
12,2536,2,2,1,1905,5,9,1,0,26,996,0,2,0,0,0,0,0,0
12,2578,2,1,10,540,1,9,1,0,26,996,0,2,0,0,0,0,0,0
12,2624,1,1,1,27,1,9,1,0,26,995,0,1,0,0,9,1,99,0
22,641,1,1,1,2157,6,9,1,0,26,95,0,1,0,6,9,1,92,0
24,436,1,1,98,336,6,9,1,0,26,995,0,1,0,0,99,0,99,0
24,437,1,1,1,2024,6,9,1,0,26,996,0,1,0,0,0,0,0,0
26,870,2,2,1,2234,6,9,1,0,26,996,0,1,1,0,99,1,0,0
27,375,2,1,4,1505,7,9,4,1,26,996,0,1,0,0,0,0,0,0
36,1065,2,1,2,2300,7,9,1,0,26,995,0,1,1,6,0,0,0,0
37,1246,1,2,10,1248,7,9,1,0,26,996,0,2,0,0,0,0,0,0
37,1246,2,3,10,1248,7,9,1,0,26,996,0,2,1,0,0,0,0,0
39,994,1,1,1,45,2,9,1,0,26,1,0,1,0,0,0,1,0,0
42,611,1,1,5,212,1,9,1,0,26,15,0,1,1,0,"09, 96",1,0,0
45,896,2,1,10,1249,6,9,1,0,26,996,0,1,1,0,0,0,0,0
48,3162,1,1,2,2114,7,9,1,0,26,996,0,1,1,0,0,0,0,0
4,800,2,2,1,206,7,9,3,0,25,996,0,1,3,0,0,0,3,0
4,800,2,3,1,206,7,9,3,0,25,996,0,1,3,0,0,0,3,0
6,2350,2,2,10,235,6,9,2,0,25,130,0,1,1,0,0,0,0,0
6,2660,1,1,1,1228,7,9,1,1,25,0,0,1,1,0,0,0,96,0
12,2536,1,2,1,1905,5,9,1,0,25,996,0,1,1,0,99,1,99,0
17,947,1,2,1,2250,6,9,1,1,25,996,0,1,0,0,9,1,0,0
24,436,2,1,98,336,6,9,1,0,25,0,0,1,1,0,99,0,1,0
27,375,2,3,4,1505,7,9,4,1,25,996,0,1,0,0,0,0,0,0
28,568,1,2,1,137,1,9,2,1,25,143,603,1,2,0,99,1,96,0
40,569,1,1,4,530,2,9,1,1,25,0,0,1,1,0,99,0,99,0
42,611,1,2,5,212,1,9,1,0,25,997,0,1,1,0,"09, 96",1,0,0
47,892,2,1,10,1143,7,9,1,0,25,996,0,1,0,0,0,0,0,0
48,3094,1,1,2,342,1,9,1,0,25,166,0,1,1,0,9,1,0,0
1,706,1,1,10,214,2,9,1,0,24,114,401,2,1,0,0,1,0,0
4,800,1,2,1,206,7,9,3,0,24,996,0,1,0,0,0,1,3,0
12,2579,2,1,1,50,1,9,1,1,24,996,0,1,0,0,0,0,0,0
13,1319,2,1,10,144,2,9,1,0,24,996,0,1,0,6,0,0,0,0
19,280,1,4,5,1051,6,9,1,0,24,996,0,2,1,0,0,0,0,0
24,455,1,1,1,1311,1,9,1,0,24,996,0,2,0,0,0,0,0,0
28,568,1,1,1,137,1,9,2,1,24,177,0,1,2,0,99,1,96,0
36,1065,1,1,2,2300,7,9,1,0,24,995,0,1,0,0,0,0,0,0
37,1237,1,1,1,1808,6,9,1,1,24,0,0,1,1,0,99,0,93,0
40,556,1,1,10,228,7,9,1,1,24,80,0,1,1,0,9,1,99,0
42,612,2,2,2,222,1,9,1,0,24,997,0,2,1,6,0,0,0,0
45,903,1,1,5,435,2,9,1,0,24,996,0,1,1,0,0,0,0,0
47,866,1,1,2,155,7,9,3,1,24,100,0,1,3,0,9,1,99,0
48,3087,1,1,1,217,7,9,1,1,24,190,0,1,1,0,9,1,0,0
5,479,2,2,2,1307,1,9,1,1,23,0,0,2,0,0,0,0,99,0
6,2350,1,1,10,235,6,9,2,0,23,170,0,1,1,0,99,1,96,0
6,2598,1,1,1,20,1,9,1,0,23,280,417,1,1,0,99,1,0,0
6,2695,1,2,1,605,1,9,2,0,23,150,0,1,2,99,9,1,0,0
6,2853,1,1,10,2107,6,9,1,1,23,210,0,1,1,0,9,1,96,0
12,2536,1,3,1,1905,5,9,1,0,23,996,0,1,1,0,99,1,99,0
15,84,2,2,1,13,1,9,1,1,23,996,0,2,0,0,98,0,0,0
17,947,1,1,1,2250,6,9,1,1,23,81,0,1,0,0,9,1,0,0
18,784,1,1,1,130,6,9,2,0,23,996,0,1,2,0,0,0,0,0
34,505,1,1,10,1916,5,9,1,0,23,996,0,1,0,0,0,0,0,0
34,505,1,2,10,1916,5,9,1,0,23,996,0,1,0,0,0,0,0,0
42,1102,1,1,1,1101,1,9,1,1,23,0,0,1,0,0,0,1,0,0
48,3082,1,1,1,1131,6,9,1,0,23,996,0,1,0,0,0,0,0,0
48,3162,2,2,2,2114,7,9,1,0,23,996,0,2,0,0,9,1,0,0
48,3163,1,1,1,725,7,9,1,0,23,996,0,1,1,0,0,0,0,0
48,3194,1,1,10,2248,7,9,1,0,23,98,0,1,1,0,0,1,0,0
53,511,1,1,1,345,7,9,1,1,23,0,0,1,1,0,99,0,96,0
1,777,2,1,2,1730,7,9,3,1,22,996,0,1,0,0,8,0,0,0
4,800,1,1,1,206,7,9,3,0,22,20,0,1,0,0,0,1,3,0
5,479,2,1,2,1307,1,9,1,1,22,0,0,1,0,0,0,0,99,0
6,2695,1,1,1,605,1,9,2,0,22,160,0,2,2,99,9,1,0,0
12,2582,1,1,1,1935,5,9,1,0,22,996,0,1,1,0,0,1,0,0
13,1309,2,1,10,1845,6,9,1,0,22,996,0,1,0,0,0,0,0,0
13,1309,2,2,10,1845,6,9,1,0,22,996,0,2,0,0,0,0,0,0
17,880,2,1,1,1600,6,9,1,1,22,996,0,2,0,0,0,0,0,2
17,882,1,1,1,2150,5,9,1,1,22,997,0,1,0,0,9,1,0,99
22,629,1,1,2,2205,5,9,1,0,22,0,0,2,0,0,0,0,0,0
22,641,1,2,1,2157,6,9,1,0,22,996,0,2,0,6,9,1,92,0
24,443,1,1,5,437,1,9,1,0,22,995,0,1,1,0,0,0,99,0
26,862,1,2,1,440,7,9,2,0,22,996,0,1,2,0,99,0,99,0
27,375,2,2,4,1505,7,9,4,1,22,996,0,2,0,0,0,0,0,0
47,866,1,4,2,155,7,9,3,1,22,996,0,1,3,0,9,1,99,0
48,3091,1,1,2,2330,7,9,1,0,22,270,0,1,1,0,9,1,0,0
48,3162,1,2,2,2114,7,9,1,0,22,996,0,2,1,0,0,0,0,0
48,3218,1,1,10,1824,7,9,1,0,22,996,0,1,0,0,0,0,0,0
51,663,1,1,2,1948,6,9,1,0,22,996,0,1,0,0,0,0,0,0
51,673,1,1,2,2310,1,9,1,1,22,996,0,1,1,0,99,0,98,0
4,827,1,1,1,926,6,9,1,0,21,24,0,1,1,0,99,1,99,0
6,2350,2,1,10,235,6,9,2,0,21,0,0,1,1,0,0,0,0,0
6,2637,1,1,10,33,2,9,1,1,21,997,0,1,1,0,9,1,0,0
6,2637,1,2,10,33,2,9,1,1,21,0,0,1,1,0,9,1,0,0
6,2646,1,1,1,1435,6,9,1,0,21,996,0,1,0,0,0,0,96,0
6,2883,1,2,5,110,6,9,1,0,21,996,0,2,0,0,0,0,0,0
12,2536,2,1,1,1905,5,9,1,0,21,996,0,1,0,0,0,0,0,0
12,2579,2,3,1,50,1,9,1,1,21,996,0,1,0,0,0,0,0,0
12,2601,1,1,10,2030,1,9,1,0,21,0,0,2,1,0,99,0,0,0
12,2662,2,1,1,445,1,9,1,0,21,995,0,1,1,0,99,0,99,0
12,2701,1,3,1,1605,6,9,1,0,21,996,0,1,1,0,0,0,12,6
17,947,1,3,1,2250,6,9,1,1,21,996,0,1,0,0,9,1,0,0
27,375,2,5,4,1505,7,9,4,1,21,996,0,2,0,0,0,0,0,0
28,564,1,1,2,1842,6,9,1,1,21,996,0,1,1,0,0,0,96,0
28,567,1,1,10,1844,7,9,1,0,21,996,0,2,0,0,0,0,96,0
34,527,1,4,10,1959,5,9,1,0,21,0,0,2,1,0,0,0,0,0
37,1241,1,1,5,1821,7,9,1,0,21,996,0,1,1,0,0,0,0,1
37,1283,2,3,1,1922,6,9,1,0,21,996,0,1,0,0,0,0,0,0
41,367,1,1,5,759,7,9,1,0,21,0,0,1,1,0,99,0,96,0
42,781,2,1,1,2030,6,9,1,1,21,996,0,1,0,0,0,0,0,0
